X,Y,FID,GISDBID,Mode,Route,Direction,Stop_Code,Stop,Lat,Lon,Sign_Up,Weekday_On,Weekday_Of,Saturday_O,Saturday_1,Sunday_Ons,Sunday_Off
-8357193.99715917,4876413.11916499,3135,2823528W,Bus,28,Westbound,23528,Rhawn St & Rising Sun Av,40.072017,-75.073951,Fall 2024,1,2,0,1,0,1
-8357583.83801593,4876692.28159492,3136,2823529W,Bus,28,Westbound,23529,Rhawn St & Ferndale St,40.073936,-75.077453,Fall 2024,7,8,5,1,2,0
-8357760.50204782,4876829.31991311,3137,2823530W,Bus,28,Westbound,23530,Rhawn St & Halstead St,40.074878,-75.07904,Fall 2024,5,11,0,1,2,1
-8357949.07726522,4876973.63407654,3138,2823531W,Bus,28,Westbound,23531,Rhawn St & Ridgeway St,40.07587,-75.080734,Fall 2024,0,9,0,0,0,4
-8358130.7506742,4877077.36118,3139,2823532W,Bus,28,Westbound,23532,Rhawn St & Jeanes St,40.076583,-75.082366,Fall 2024,3,7,1,4,0,0
-8358258.99072759,4877110.67628657,3140,2823533W,Bus,28,Westbound,23533,Rhawn St & Elberon Av - FS,40.076812,-75.083518,Fall 2024,4,17,1,4,0,2
-8358576.69655431,4877320.46219535,3141,2823534W,Bus,28,Westbound,23534,Huntingdon Pk & Burholme Av,40.078254,-75.086372,Fall 2024,8,12,1,0,2,2
-8358856.10847621,4877640.67796306,3142,2823536W,Bus,28,Westbound,23536,Huntingdon Pk & Jarrett Av,40.080455,-75.088882,Fall 2024,0,1,0,0,1,1
-8358972.43734408,4877770.01838878,3143,2823537W,Bus,28,Westbound,23537,Huntingdon Pk & Sylvania Av,40.081344,-75.089927,Fall 2024,3,4,0,1,1,0
-8359134.62984217,4877951.01052596,3144,2823539W,Bus,28,Westbound,23539,Huntingdon Pk & Central Av,40.082588,-75.091384,Fall 2024,1,4,1,1,0,0
-8359255.30017019,4878084.7198638,3145,2823540W,Bus,28,Westbound,23540,Huntingdon Pk & Penn Av,40.083507,-75.092468,Fall 2024,0,3,0,2,0,2
-8359357.15750427,4878263.38978321,3146,2823541W,Bus,28,Westbound,23541,Huntingdon Pk & Shady Ln,40.084735,-75.093383,Fall 2024,0,1,0,0,0,0
-8359387.77036424,4878634.70761172,3147,2823543W,Bus,28,Westbound,23543,Huntingdon Pk & Pasadena Av - FS,40.087287,-75.093658,Fall 2024,10,20,4,13,3,9
-8359395.4514091,4878803.49304472,3148,2823544W,Bus,28,Westbound,23544,Huntingdon Pk & Montgomery Av,40.088447,-75.093727,Fall 2024,1,4,0,3,0,0
-8359459.12615783,4879043.8717472,3149,2823545W,Bus,28,Westbound,23545,Cedar Rd & Old Huntingdon Pk - FS,40.090099,-75.094299,Fall 2024,4,2,2,1,0,2
-8359583.13607058,4878873.48164117,3150,2823546W,Bus,28,Westbound,23546,Cedar Rd & Montgomery Av,40.088928,-75.095413,Fall 2024,0,2,0,0,0,0
-8359774.16031678,4878619.28425868,3151,2823548W,Bus,28,Westbound,23548,Cedar Rd & Gibson Rd,40.087181,-75.097129,Fall 2024,3,1,0,1,0,0
-8359928.78308949,4878413.83584666,3152,2823549W,Bus,28,Westbound,23549,Cedar Rd & Fox Chase Rd,40.085769,-75.098518,Fall 2024,1,2,0,0,0,0
-8360308.38255309,4878566.46673164,3153,2823551W,Bus,28,Westbound,23551,Fox Chase Rd & Kirkwood Av,40.086818,-75.101928,Fall 2024,0,4,0,0,0,0
-8361289.32990597,4878562.10165936,3154,2823553W,Bus,28,Westbound,23553,Forrest Av & Douglas Av - FS,40.086788,-75.11074,Fall 2024,1,3,0,1,0,0
-8361424.3604483,4878479.31115272,3155,2823554W,Bus,28,Westbound,23554,Forrest Av & Willow Av - FS,40.086219,-75.111953,Fall 2024,0,0,0,1,0,0
-8361656.23894762,4878406.1243391,3156,2823555W,Bus,28,Westbound,23555,Forrest Av & Jenkintown Rd - MBNS,40.085716,-75.114036,Fall 2024,0,2,0,0,0,0
-8362298.32977051,4877327.73640503,3157,2823556W,Bus,28,Westbound,23556,Cadwalader Av & Marvin Rd - FS,40.078304,-75.119804,Fall 2024,0,2,0,0,0,0
-8362423.11891969,4877019.16912287,3158,2823557W,Bus,28,Westbound,23557,Cadwalader Av & Shoemaker Rd,40.076183,-75.120925,Fall 2024,1,0,0,0,0,0
-8362588.76232199,4876800.51552328,3159,2823558W,Bus,28,Westbound,23558,Cadwalader Av & Waring Rd,40.07468,-75.122413,Fall 2024,1,0,0,1,0,0
-8362747.61523536,4876593.50461967,3160,2823559W,Bus,28,Westbound,23559,Cadwalader Av & Church Rd,40.073257,-75.12384,Fall 2024,2,9,0,5,0,3
-8362679.59902648,4876491.38277344,3161,2823560W,Bus,28,Westbound,23560,High School Rd & Church Rd - FS,40.072555,-75.123229,Fall 2024,2,1,0,0,0,0
-8363045.7288317,4876419.81082482,3162,2823561W,Bus,28,Westbound,23561,High School Rd & Montgomery Av,40.072063,-75.126518,Fall 2024,1,13,0,1,0,2
-8363064.43050615,4876269.97691548,3163,2823562W,Bus,28,Westbound,23562,Harrison Av & Montgomery Av,40.071033,-75.126686,Fall 2024,1,4,1,1,1,2
-8363084.80197297,4876140.07420459,3164,2823563W,Bus,28,Westbound,23563,Montgomery Av & Gerard Av - FS,40.07014,-75.126869,Fall 2024,2,0,0,0,0,0
-8363030.36674197,4875890.45630679,3165,2823564W,Bus,28,Westbound,23564,Montgomery Av & Ashbourne Rd,40.068424,-75.12638,Fall 2024,1,1,0,1,1,0
-8362969.25234153,4875596.33419673,3166,2823565W,Bus,28,Westbound,23565,Montgomery Av & Union Av,40.066402,-75.125831,Fall 2024,2,1,0,0,1,0
-8363117.0846253,4875568.55160004,3167,2823566W,Bus,28,Westbound,23566,Union Av & Mountain Av,40.066211,-75.127159,Fall 2024,1,0,0,0,0,0
-8363117.86386173,4875314.43900291,3168,2823567W,Bus,28,Westbound,23567,Mountain Av & Prospect Av,40.064464,-75.127166,Fall 2024,1,1,0,0,0,0
-8363208.81188571,4875012.04332174,3169,2823568W,Bus,28,Westbound,23568,Mountain Av & Stratford Av,40.062385,-75.127983,Fall 2024,1,2,0,0,0,0
-8363304.76928678,4874884.92061961,3170,2823569W,Bus,28,Westbound,23569,Mountain Av & Sharpless Rd,40.061511,-75.128845,Fall 2024,0,1,0,1,0,0
-8363528.07618531,4874744.12758496,3171,2823570W,Bus,28,Westbound,23570,Mountain Av & Valley Rd,40.060543,-75.130851,Fall 2024,6,4,1,2,1,2
-8363777.76580316,4874661.36897634,3172,2823571W,Bus,28,Westbound,23571,Mountain Av & Cheltenham Av,40.059974,-75.133094,Fall 2024,0,9,0,0,0,0
-8364196.54972752,4874460.51132584,3173,2823572W,Bus,28,Westbound,23572,12th St & Lakeside Av - FS,40.058593,-75.136856,Fall 2024,2,4,3,3,3,2
-8364204.1194529,4874290.20002654,3174,2823573W,Bus,28,Westbound,23573,12th St & 69th Av,40.057422,-75.136924,Fall 2024,2,6,0,4,0,2
-8364092.91128159,4874265.18443746,3175,2823574W,Bus,28,Westbound,23574,69th Av & 11th St,40.05725,-75.135925,Fall 2024,0,0,1,1,0,0
-8364135.32400759,4873956.27620418,3176,2823575W,Bus,28,Westbound,23575,11th St & Oak Ln Av,40.055126,-75.136306,Fall 2024,7,3,5,0,0,2
-8364182.96874965,4873663.37493584,3177,2823576W,Bus,28,Westbound,23576,11th St & 66th Av,40.053112,-75.136734,Fall 2024,7,18,1,3,2,2
-8364220.26077906,4873437.52400916,3178,2823577W,Bus,28,Westbound,23577,11th St & 65th Av,40.051559,-75.137069,Fall 2024,3,1,0,1,0,0
-8364258.55468389,4873191.17348972,3179,2823578W,Bus,28,Westbound,23578,11th St & Chelten Av,40.049865,-75.137413,Fall 2024,2,5,0,0,0,0
-8364296.73726924,4872997.61666236,3180,2823579W,Bus,28,Westbound,23579,11th St & Medary Av,40.048534,-75.137756,Fall 2024,0,1,0,0,0,0
-8358750.80023792,4877517.44967959,3181,2823621W,Bus,28,Westbound,23621,Huntingdon Pk & Robbins Av,40.079608,-75.087936,Fall 2024,3,2,0,1,0,1
-8360127.48838056,4878489.35073792,3182,2825530W,Bus,28,Westbound,25530,Fox Chase Rd & Roseland Av,40.086288,-75.100303,Fall 2024,0,0,0,0,0,0
-8352349.59555883,4872388.46811083,3183,2825994W,Bus,28,Westbound,25994,Rhawn St & Crispin St,40.044345,-75.030433,Fall 2024,9,3,3,0,3,0
-8355968.48088503,4875560.26047371,3184,2825995W,Bus,28,Westbound,25995,Rhawn St & Algon Av,40.066154,-75.062942,Fall 2024,10,9,2,0,1,0
-8356131.56393904,4875686.80999917,3185,2825996W,Bus,28,Westbound,25996,Rhawn St & Dorcas St - MBFS,40.067024,-75.064407,Fall 2024,6,12,0,1,1,0
-8364098.8112146,4874575.4112938,3186,2825997W,Bus,28,Westbound,25997,70th Av & 12th St,40.059383,-75.135978,Fall 2024,0,2,1,0,0,0
-8356444.0377497,4875933.65895448,3187,2830218W,Bus,28,Westbound,30218,Rhawn St & Dungan Rd,40.068721,-75.067214,Fall 2024,8,21,1,4,2,1
-8360733.9569664,4878948.41800474,3188,2830763W,Bus,28,Westbound,30763,Forrest Av & Fox Chase Rd- FS,40.089443,-75.105751,Fall 2024,2,1,0,1,0,1
-8362129.34678349,4877571.28002808,3189,2832209W,Bus,28,Westbound,32209,Cadwalader Av & Brookside Rd,40.079978,-75.118286,Fall 2024,2,0,0,0,0,0
-8364732.4417562,4855094.75130143,3190,29101E,Bus,29,Eastbound,101,Pier 70 WalMart & Home Depot,39.925312,-75.14167,Fall 2024,0,203,0,202,0,159
-8371109.82406426,4856578.2379865,3191,29539E,Bus,29,Eastbound,539,33rd St & Dickinson St Loop,39.935531,-75.198959,Fall 2024,14,0,2,0,3,0
-8368804.84268789,4855841.18496889,3192,29540E,Bus,29,Eastbound,540,Morris St & 20th St,39.930454,-75.178253,Fall 2024,53,50,27,16,18,10
-8367756.76968207,4855662.3377225,3193,29541E,Bus,29,Eastbound,541,Morris St & Broad St,39.929222,-75.168838,Fall 2024,272,501,151,199,103,132
-8366464.12775498,4855442.41228272,3194,29542E,Bus,29,Eastbound,542,Morris St & 7th St,39.927707,-75.157226,Fall 2024,18,82,16,36,17,23
-8365314.97665152,4855424.12167329,3195,29543E,Bus,29,Eastbound,543,Front St & Tasker St,39.927581,-75.146903,Fall 2024,0,16,0,11,0,10
-8370940.84107723,4856559.94528624,3196,2924176E,Bus,29,Eastbound,24176,Dickinson St & 32nd St,39.935405,-75.197441,Fall 2024,139,0,45,0,28,0
-8370958.65219576,4856407.07189371,3197,2924177E,Bus,29,Eastbound,24177,32nd St & Tasker St,39.934352,-75.197601,Fall 2024,46,1,18,0,5,0
-8370985.81415151,4856235.4732236,3198,2924178E,Bus,29,Eastbound,24178,32nd St & Morris St,39.93317,-75.197845,Fall 2024,78,10,13,0,6,0
-8370822.7310975,4856175.66118567,3199,2924179E,Bus,29,Eastbound,24179,Morris St & 31st St,39.932758,-75.19638,Fall 2024,41,0,15,0,18,0
-8370645.28782918,4856144.59390998,3200,2924180E,Bus,29,Eastbound,24180,Morris St & 30th St,39.932544,-75.194786,Fall 2024,76,6,47,0,28,0
-8370468.62379729,4856118.02711109,3201,2924181E,Bus,29,Eastbound,24181,Morris St & 29th St,39.932361,-75.193199,Fall 2024,93,11,46,1,29,0
-8370291.9597654,4856088.70209314,3202,2924182E,Bus,29,Eastbound,24182,Morris St & 28th St,39.932159,-75.191612,Fall 2024,89,12,37,0,27,0
-8370117.8560818,4856058.79647091,3203,2924183E,Bus,29,Eastbound,24183,Morris St & 27th St,39.931953,-75.190048,Fall 2024,168,6,79,1,58,1
-8369942.86184227,4856029.47162776,3204,2924184E,Bus,29,Eastbound,24184,Morris St & 26th St,39.931751,-75.188476,Fall 2024,65,5,37,2,20,2
-8369750.05648422,4855998.40480914,3205,2924185E,Bus,29,Eastbound,24185,Morris St & 25th St,39.931537,-75.186744,Fall 2024,24,4,9,0,8,0
-8369564.93217103,4855966.90257354,3206,2924186E,Bus,29,Eastbound,24186,Morris St & 24th St,39.93132,-75.185081,Fall 2024,69,17,43,3,30,3
-8369382.36820613,4855936.41663418,3207,2924187E,Bus,29,Eastbound,24187,Morris St & 23rd St,39.93111,-75.183441,Fall 2024,54,34,28,16,18,6
-8369195.46278109,4855902.59186807,3208,2924188E,Bus,29,Eastbound,24188,Morris St & 22nd St,39.930877,-75.181762,Fall 2024,82,34,43,11,27,10
-8369019.68930512,4855875.44503605,3209,2924189E,Bus,29,Eastbound,24189,Morris St & 21st St,39.93069,-75.180183,Fall 2024,40,10,20,4,14,3
-8368630.73900429,4855810.11873892,3210,2924190E,Bus,29,Eastbound,24190,Morris St & 19th St,39.93024,-75.176689,Fall 2024,46,13,30,7,17,1
-8368457.41455713,4855780.79462964,3211,2924191E,Bus,29,Eastbound,24191,Morris St & 18th St,39.930038,-75.175132,Fall 2024,24,25,19,8,12,3
-8368284.20142945,4855752.05127978,3212,2924192E,Bus,29,Eastbound,24192,Morris St & 17th St,39.92984,-75.173576,Fall 2024,37,15,27,9,21,8
-8368102.41670099,4855721.56599956,3213,2924193E,Bus,29,Eastbound,24193,Morris St & 16th St,39.92963,-75.171943,Fall 2024,36,38,19,11,15,11
-8367933.43371396,4855692.67765366,3214,2924194E,Bus,29,Eastbound,24194,Morris St & 15th St,39.929431,-75.170425,Fall 2024,15,19,18,12,9,8
-8367509.64041251,4855619.07807654,3215,2924195E,Bus,29,Eastbound,24195,Morris St & 13th St,39.928924,-75.166618,Fall 2024,16,10,1,7,7,1
-8367333.86693655,4855591.93201904,3216,2924196E,Bus,29,Eastbound,24196,Morris St & 12th St,39.928737,-75.165039,Fall 2024,21,45,17,17,12,10
-8367159.76325295,4855562.60855361,3217,2924197E,Bus,29,Eastbound,24197,Morris St & 11th St,39.928535,-75.163475,Fall 2024,13,46,12,29,5,15
-8366984.76901342,4855532.70451461,3218,2924198E,Bus,29,Eastbound,24198,Morris St & 10th St,39.928329,-75.161903,Fall 2024,13,22,3,10,3,9
-8366808.10498153,4855502.21990728,3219,2924199E,Bus,29,Eastbound,24199,Morris St & 9th St,39.928119,-75.160316,Fall 2024,12,32,12,15,9,8
-8366635.67109029,4855471.73539348,3220,2924200E,Bus,29,Eastbound,24200,Morris St & 8th St,39.927909,-75.158767,Fall 2024,19,51,16,28,9,18
-8366290.02407138,4855414.25056473,3221,2924201E,Bus,29,Eastbound,24201,Morris St & 6th St,39.927513,-75.155662,Fall 2024,9,40,11,24,9,16
-8366115.92038778,4855383.18566942,3222,2924202E,Bus,29,Eastbound,24202,Morris St & 5th St,39.927299,-75.154098,Fall 2024,9,48,8,11,4,10
-8365939.25635589,4855352.12087121,3223,2924203E,Bus,29,Eastbound,24203,Morris St & 4th St,39.927085,-75.152511,Fall 2024,5,31,2,21,2,11
-8365799.99567291,4855326.71748691,3224,2924204E,Bus,29,Eastbound,24204,Morris St & Moyamensing Av,39.92691,-75.15126,Fall 2024,8,57,3,29,6,18
-8365576.57745489,4855288.53995149,3225,2924205E,Bus,29,Eastbound,24205,Morris St & 2nd St,39.926647,-75.149253,Fall 2024,1,54,1,8,1,6
-8365369.41188252,4855254.13674672,3226,2924206E,Bus,29,Eastbound,24206,Morris St & Front St,39.92641,-75.147392,Fall 2024,2,42,1,22,0,14
-8365115.49212402,4855392.04060632,3227,2924208E,Bus,29,Eastbound,24208,Tasker St & Columbus Blvd,39.92736,-75.145111,Fall 2024,1,27,5,23,0,17
-8364819.93887596,4854960.19016962,3228,2924209E,Bus,29,Eastbound,24209,Pier 70 Blvd & Columbus Blvd - FS,39.924385,-75.142456,Fall 2024,6,58,2,63,2,44
-8364732.4417562,4855094.75130143,3229,29101W,Bus,29,Westbound,101,Pier 70 WalMart & Home Depot,39.925312,-75.14167,Fall 2024,278,0,272,0,224,0
-8371109.82406426,4856578.2379865,3230,29539W,Bus,29,Westbound,539,33rd St & Dickinson St Loop,39.935531,-75.198959,Fall 2024,0,31,0,16,0,11
-8365309.96727444,4855441.83162793,3231,29544W,Bus,29,Westbound,544,Tasker St & Front St,39.927703,-75.146858,Fall 2024,44,0,30,0,26,0
-8366408.13405111,4855632.86888282,3232,29545W,Bus,29,Westbound,545,Tasker St & 7th St,39.929019,-75.156723,Fall 2024,91,13,43,24,22,17
-8367684.63465204,4855850.04031392,3233,29546W,Bus,29,Westbound,546,Tasker St & Broad St,39.930515,-75.16819,Fall 2024,422,259,175,123,107,85
-8369140.24831365,4856099.15456486,3234,29548W,Bus,29,Westbound,548,Tasker St & 22nd St,39.932231,-75.181266,Fall 2024,55,96,19,38,12,24
-8371125.96539042,4856428.12269606,3235,2920428W,Bus,29,Westbound,20428,Tasker St & 33rd St,39.934497,-75.199104,Fall 2024,4,2,3,2,0,2
-8365048.36647107,4855398.1374527,3236,2923977W,Bus,29,Westbound,23977,Tasker St & Columbus Blvd,39.927402,-75.144508,Fall 2024,18,0,13,0,9,0
-8365500.2122842,4855476.23548249,3237,2924210W,Bus,29,Westbound,24210,Tasker St & 2nd St,39.92794,-75.148567,Fall 2024,39,0,12,0,6,0
-8365723.51918273,4855515.57505708,3238,2924211W,Bus,29,Westbound,24211,Tasker St & Moyamensing Av,39.928211,-75.150573,Fall 2024,60,1,26,4,15,2
-8365884.93244438,4855544.89838372,3239,2924212W,Bus,29,Westbound,24212,Tasker St & 4th St,39.928413,-75.152023,Fall 2024,42,5,19,5,21,3
-8366059.03612798,4855572.62497514,3240,2924213W,Bus,29,Westbound,24213,Tasker St & 5th St,39.928604,-75.153587,Fall 2024,52,19,24,14,12,15
-8366233.91904802,4855602.52913426,3241,2924214W,Bus,29,Westbound,24214,Tasker St & 6th St,39.92881,-75.155158,Fall 2024,46,19,13,6,12,8
-8366579.67738642,4855663.35389094,3242,2924215W,Bus,29,Westbound,24215,Tasker St & 8th St,39.929229,-75.158264,Fall 2024,66,21,27,18,22,19
-8366752.8905141,4855692.24215159,3243,2924216W,Bus,29,Westbound,24216,Tasker St & 9th St,39.929428,-75.15982,Fall 2024,29,12,14,8,7,4
-8366931.22433835,4855725.34036251,3244,2924217W,Bus,29,Westbound,24217,Tasker St & 10th St,39.929656,-75.161422,Fall 2024,21,10,12,8,6,5
-8367105.32802195,4855753.0674574,3245,2924218W,Bus,29,Westbound,24218,Tasker St & 11th St,39.929847,-75.162986,Fall 2024,45,31,23,27,15,17
-8367278.65246911,4855782.39148485,3246,2924219W,Bus,29,Westbound,24219,Tasker St & 12th St,39.930049,-75.164543,Fall 2024,18,16,10,10,6,5
-8367453.53538915,4855812.29627524,3247,2924220W,Bus,29,Westbound,24220,Tasker St & 13th St,39.930255,-75.166114,Fall 2024,28,13,7,7,5,4
-8367879.10980246,4855885.46177292,3248,2924221W,Bus,29,Westbound,24221,Tasker St & 15th St,39.930759,-75.169937,Fall 2024,46,27,22,23,12,20
-8368056.55307078,4855913.18931459,3249,2924222W,Bus,29,Westbound,24222,Tasker St & 16th St,39.93095,-75.171531,Fall 2024,31,38,10,24,4,17
-8368230.65675438,4855942.51381457,3250,2924223W,Bus,29,Westbound,24223,Tasker St & 17th St,39.931152,-75.173095,Fall 2024,40,32,13,27,10,21
-8368401.42085326,4855972.41908685,3251,2924224W,Bus,29,Westbound,24224,Tasker St & 18th St,39.931358,-75.174629,Fall 2024,15,20,13,14,5,9
-8368578.08488514,4856001.74376162,3252,2924225W,Bus,29,Westbound,24225,Tasker St & 19th St,39.93156,-75.176216,Fall 2024,40,37,19,29,14,21
-8368752.96780518,4856030.48783375,3253,2924226W,Bus,29,Westbound,24226,Tasker St & 20th St,39.931758,-75.177787,Fall 2024,23,40,12,20,8,18
-8368966.14463005,4856067.07131854,3254,2924227W,Bus,29,Westbound,24227,Tasker St & 21st St,39.93201,-75.179702,Fall 2024,14,42,4,24,4,14
-8369327.93297513,4856128.04409249,3255,2924228W,Bus,29,Westbound,24228,Tasker St & 23rd St,39.93243,-75.182952,Fall 2024,12,33,2,16,1,16
-8369510.60825952,4856158.53061977,3256,2924229W,Bus,29,Westbound,24229,Tasker St & 24th St,39.93264,-75.184593,Fall 2024,18,73,0,41,3,26
-8369698.292921,4856190.03346289,3257,2924230W,Bus,29,Westbound,24230,Tasker St & 25th St,39.932857,-75.186279,Fall 2024,6,32,3,12,1,10
-8369890.20772312,4856221.10088065,3258,2924231W,Bus,29,Westbound,24231,Tasker St & 26th St,39.933071,-75.188003,Fall 2024,2,89,1,71,0,26
-8370062.64161436,4856250.42628934,3259,2924232W,Bus,29,Westbound,24232,Tasker St & 27th St,39.933273,-75.189552,Fall 2024,4,138,2,65,0,56
-8370238.41509033,4856279.17108085,3260,2924233W,Bus,29,Westbound,24233,Tasker St & 28th St,39.933471,-75.191131,Fall 2024,3,99,0,41,1,30
-8370412.51877393,4856306.89972117,3261,2924234W,Bus,29,Westbound,24234,Tasker St & 29th St,39.933662,-75.192695,Fall 2024,1,71,2,31,0,13
-8370590.07336174,4856337.38679721,3262,2924235W,Bus,29,Westbound,24235,Tasker St & 30th St,39.933872,-75.19429,Fall 2024,1,88,1,42,1,31
-8370762.39593349,4856367.29325793,3263,2924236W,Bus,29,Westbound,24236,Tasker St & 31st St,39.934078,-75.195838,Fall 2024,1,75,0,41,0,22
-8370935.72038066,4856395.45767702,3264,2924237W,Bus,29,Westbound,24237,Tasker St & 32nd St,39.934272,-75.197395,Fall 2024,0,133,2,17,0,20
-8377715.63396742,4862114.63411667,3265,30551E,Bus,30,Eastbound,551,Lansdowne Av & Haverford Av,39.973655,-75.2583,Fall 2024,7,5,1,4,3,4
-8376785.67094133,4861258.06550679,3266,30552E,Bus,30,Eastbound,552,Vine St & 65th St,39.967758,-75.249946,Fall 2024,7,10,1,3,0,3
-8375447.16538404,4861041.9377735,3267,30553E,Bus,30,Eastbound,553,Vine St & 59th St,39.96627,-75.237922,Fall 2024,11,9,3,4,2,2
-8373982.0895657,4860839.17705328,3268,30554E,Bus,30,Eastbound,554,Haverford Av & 52nd St,39.964874,-75.224761,Fall 2024,22,18,4,9,6,9
-8377713.96417506,4860433.08708636,3269,301148E,Bus,30,Eastbound,1148,69th St Transportation Center South Terminal,39.962078,-75.258285,Fall 2024,15,0,13,0,7,0
-8369354.31569445,4859491.27209445,3270,301537E,Bus,30,Eastbound,1537,30th St & Market St - MBNS,39.955593,-75.183189,Fall 2024,0,70,0,13,0,9
-8377750.47696804,4860540.56278638,3271,302024E,Bus,30,Eastbound,2024,69th St Transportation Center North Terminal,39.962818,-75.258613,Fall 2024,177,0,75,0,59,0
-8371619.33337362,4858538.36530993,3272,3020730E,Bus,30,Eastbound,20730,Woodland Av & 40th St,39.949031,-75.203536,Fall 2024,4,8,0,1,0,2
-8371866.57396267,4858455.88697335,3273,3020803E,Bus,30,Eastbound,20803,Chester Av & 41st St,39.948463,-75.205757,Fall 2024,0,0,0,0,0,0
-8371779.07684291,4858459.807583,3274,3020925E,Bus,30,Eastbound,20925,Woodland Av & Chester Av,39.94849,-75.204971,Fall 2024,0,1,0,0,0,0
-8371451.24094252,4859733.36157542,3275,3021248E,Bus,30,Eastbound,21248,40th-Market,39.95726,-75.202026,Fall 2024,11,74,5,34,4,23
-8371781.6371912,4859327.17160286,3276,3021365E,Bus,30,Eastbound,21365,Walnut St & 41st St,39.954463,-75.204994,Fall 2024,0,1,1,0,0,0
-8377916.89960678,4861897.47093072,3277,3021392E,Bus,30,Eastbound,21392,Lansdowne Av & 75th St,39.97216,-75.260108,Fall 2024,8,6,4,2,4,0
-8377306.31219977,4861960.65839116,3278,3021393E,Bus,30,Eastbound,21393,Haverford Av & 68th St - FS,39.972595,-75.254623,Fall 2024,0,6,0,0,1,2
-8377171.28165744,4861927.97517176,3279,3021394E,Bus,30,Eastbound,21394,Haverford Av & 67th St,39.97237,-75.25341,Fall 2024,25,21,6,6,4,9
-8376959.77462493,4861868.12884444,3280,3021395E,Bus,30,Eastbound,21395,66th St & Haverford Av - FS,39.971958,-75.25151,Fall 2024,14,28,4,17,4,10
-8376930.94287682,4861711.25183455,3281,3021396E,Bus,30,Eastbound,21396,66th St & Girard Av - FS,39.970878,-75.251251,Fall 2024,7,14,0,5,1,5
-8376962.33497322,4861533.8966447,3282,3021397E,Bus,30,Eastbound,21397,66th St & Callowhill St,39.969657,-75.251533,Fall 2024,3,3,0,1,1,1
-8376857.91729086,4861472.45492221,3283,3021398E,Bus,30,Eastbound,21398,Daggett St & Callowhill St - FS,39.969234,-75.250595,Fall 2024,2,6,1,2,0,0
-8376564.8130716,4861224.80360714,3284,3021399E,Bus,30,Eastbound,21399,Vine St & 64th St,39.967529,-75.247962,Fall 2024,12,7,6,3,6,6
-8376344.06652136,4861190.37983706,3285,3021400E,Bus,30,Eastbound,21400,Vine St & 63rd St,39.967292,-75.245979,Fall 2024,7,6,7,5,2,2
-8376109.62767375,4861150.58204065,3286,3021401E,Bus,30,Eastbound,21401,Vine St & 62nd St,39.967018,-75.243873,Fall 2024,6,5,3,2,2,1
-8375887.99056758,4861115.57754135,3287,3021402E,Bus,30,Eastbound,21402,Vine St & 61st St,39.966777,-75.241882,Fall 2024,5,3,3,0,5,2
-8375669.69304613,4861078.53972002,3288,3021403E,Bus,30,Eastbound,21403,Vine St & 60th St,39.966522,-75.239921,Fall 2024,17,4,6,1,2,1
-8375228.86786259,4861008.09561759,3289,3021404E,Bus,30,Eastbound,21404,Vine St & 58th St,39.966037,-75.235961,Fall 2024,9,8,3,3,2,3
-8375010.68166064,4860971.05819717,3290,3021405E,Bus,30,Eastbound,21405,Vine St & 57th St,39.965782,-75.234001,Fall 2024,8,11,3,6,3,2
-8374788.93323497,4860936.05433074,3291,3021406E,Bus,30,Eastbound,21406,Vine St & 56th St,39.965541,-75.232009,Fall 2024,20,15,8,6,10,2
-8374568.96592117,4860900.61485723,3292,3021407E,Bus,30,Eastbound,21407,Vine St & 55th St,39.965297,-75.230033,Fall 2024,7,5,3,5,4,2
-8374315.93671859,4860856.89666458,3293,3021408E,Bus,30,Eastbound,21408,Vine St & 54th St,39.964996,-75.22776,Fall 2024,16,8,5,2,5,3
-8374139.27268671,4860831.91492663,3294,3021409E,Bus,30,Eastbound,21409,Vine St & 53rd St,39.964824,-75.226173,Fall 2024,3,2,1,0,0,2
-8373681.52694056,4860742.73644447,3295,3021410E,Bus,30,Eastbound,21410,Haverford Av & 51st St,39.96421,-75.222061,Fall 2024,7,6,5,4,2,3
-8373469.12935213,4860681.29961732,3296,3021411E,Bus,30,Eastbound,21411,Haverford Av & 50th St,39.963787,-75.220153,Fall 2024,18,14,9,4,5,3
-8373252.61294254,4860584.8605418,3297,3021412E,Bus,30,Eastbound,21412,Haverford Av & 49th St,39.963123,-75.218208,Fall 2024,3,3,0,0,2,2
-8373053.90765147,4860487.26050328,3298,3021413E,Bus,30,Eastbound,21413,Haverford Av & 48th St,39.962451,-75.216423,Fall 2024,3,12,5,4,1,6
-8372703.13993598,4860497.28189162,3299,3021415E,Bus,30,Eastbound,21415,Haverford Av & 46th St,39.96252,-75.213272,Fall 2024,10,13,5,6,0,5
-8372413.48662094,4860495.10332807,3300,3021416E,Bus,30,Eastbound,21416,Haverford Av & 44th St,39.962505,-75.21067,Fall 2024,7,15,1,2,1,2
-8372247.84321864,4860463.44159188,3301,3021417E,Bus,30,Eastbound,21417,Haverford Av & 43rd St,39.962287,-75.209182,Fall 2024,1,3,1,3,2,2
-8372001.604505,4860486.24384126,3302,3021418E,Bus,30,Eastbound,21418,Haverford Av & 42nd St,39.962444,-75.20697,Fall 2024,3,0,1,1,0,1
-8371855.44201359,4860500.04140612,3303,3021419E,Bus,30,Eastbound,21419,Haverford Av & 41st St,39.962539,-75.205657,Fall 2024,10,16,1,5,2,3
