Calendar_Year,Calendar_Month,Route,Average_Daily_Ridership,Source,ObjectId
2024,6,24,1261,APC,8796
2024,6,25,3169,APC,8797
2024,6,26,7162,APC,8798
2024,6,27,2541,APC,8799
2024,6,28,1116,APC,8800
2024,6,29,2543,APC,8801
2024,6,30,992,APC,8802
2024,6,31,3661,APC,8803
2024,6,32,3219,APC,8804
2024,6,33,8201,APC,8805
2024,6,35,82,APC,8807
2024,6,37,2491,APC,8809
2024,6,38,2417,APC,8810
2024,6,39,1565,APC,8811
2024,6,40,6215,APC,8812
2024,6,42,8773,APC,8813
2024,6,43,2059,APC,8814
2024,6,44,2612,APC,8815
2024,6,45,4760,APC,8816
2024,6,46,3422,APC,8817
2024,6,47,12788,APC,8818
2024,6,48,5665,APC,8819
2024,6,49,3120,APC,8820
2024,6,50,1547,APC,8821
2024,6,52,8424,APC,8822
2024,6,53,1435,APC,8823
2024,6,54,5810,APC,8824
2024,6,55,3092,APC,8825
2024,6,56,6904,APC,8826
2024,6,57,7424,APC,8827
2024,6,58,5309,APC,8828
2024,6,59,2963,APC,8829
2024,6,60,8075,APC,8830
2024,6,61,3008,APC,8831
2024,6,62,93,APC,8832
2024,6,64,4323,APC,8833
2024,6,65,5335,APC,8834
2024,6,66,6789,APC,8835
2024,6,67,2616,APC,8836
2024,6,68,1246,APC,8837
2024,6,70,5577,APC,8838
2024,6,73,1112,APC,8839
2024,6,75,1889,APC,8840
2024,6,77,607,APC,8841
2024,6,78,3,APC,8842
2024,6,79,3721,APC,8843
2024,6,80,108,APC,8844
2024,6,84,1986,APC,8845
2024,6,88,1068,APC,8846
2024,6,89,1454,APC,8847
2024,6,90,302,APC,8848
2024,6,92,165,APC,8849
2024,6,93,1042,APC,8850
2024,6,94,262,APC,8851
2024,6,95,358,APC,8852
2024,6,96,1030,APC,8853
2024,6,97,521,APC,8854
2024,6,98,548,APC,8855
2024,6,99,1096,APC,8856
2024,6,103,691,APC,8857
2024,6,104,2251,APC,8858
2024,6,105,918,APC,8859
2024,6,106,930,APC,8860
2024,6,107,691,APC,8861
2024,6,108,4234,APC,8862
2024,6,109,3471,APC,8863
2024,6,110,1533,APC,8864
2024,6,111,1044,APC,8865
2024,6,112,594,APC,8866
2024,6,113,5424,APC,8867
2024,6,114,1406,APC,8868
2024,6,115,862,APC,8869
2024,6,117,1529,APC,8870
2024,6,118,265,APC,8871
2024,6,119,534,APC,8872
2024,6,120,310,APC,8873
2024,6,123,616,APC,8874
2024,6,124,1274,APC,8875
2024,6,125,1413,APC,8876
2024,6,126,450,APC,8877
2024,6,127,213,APC,8878
2024,6,128,292,APC,8879
2024,6,129,648,APC,8880
2024,6,130,406,APC,8881
2024,6,131,554,APC,8882
2024,6,132,285,APC,8883
2024,6,133,51,APC,8884
2024,6,135,708,APC,8885
2024,6,139,316,APC,8886
2024,6,150,24,APC,8887
2024,6,201,62,APC,8888
2024,6,204,119,APC,8889
2024,6,206,95,APC,8890
2024,6,310,247,APC,8891
2024,6,311,169,APC,8892
2024,7,1,1985,APC,8911
2024,7,2,3845,APC,8912
2024,7,3,6245,APC,8913
2024,7,4,4903,APC,8914
2024,7,5,1683,APC,8915
2024,7,6,3527,APC,8916
2024,7,7,4148,APC,8917
2024,7,8,798,APC,8918
2024,7,9,2728,APC,8919
2024,7,12,1818,APC,8924
2024,7,14,4131,APC,8926
2024,7,16,5033,APC,8928
2024,7,17,6604,APC,8929
2024,7,18,8758,APC,8930
2024,7,19,791,APC,8931
2024,7,20,2782,APC,8932
2024,7,21,9370,APC,8933
2024,7,22,2728,APC,8934
2024,7,23,10612,APC,8935
2024,7,24,1106,APC,8936
2024,7,25,2951,APC,8937
2024,7,26,6399,APC,8938
2024,7,27,2254,APC,8939
2024,7,28,965,APC,8940
2024,7,29,2316,APC,8941
2024,7,30,1019,APC,8942
2024,7,31,3571,APC,8943
2024,7,32,2802,APC,8944
2024,7,33,7913,APC,8945
2024,7,35,87,APC,8947
2024,7,37,2477,APC,8949
2024,7,38,2435,APC,8950
2024,7,39,1490,APC,8951
2024,7,40,6535,APC,8952
2024,7,42,9453,APC,8953
2024,7,43,1968,APC,8954
2024,7,44,2499,APC,8955
2024,7,45,4459,APC,8956
2024,7,46,3277,APC,8957
2024,7,47,12251,APC,8958
2024,7,48,5299,APC,8959
2024,7,49,3261,APC,8960
2024,7,50,1509,APC,8961
2024,7,52,8523,APC,8962
2024,7,53,1367,APC,8963
2024,7,54,5353,APC,8964
2024,7,55,3048,APC,8965
2024,7,56,6445,APC,8966
2024,7,57,6531,APC,8967
2024,7,58,4576,APC,8968
2024,7,59,2685,APC,8969
2024,7,60,7560,APC,8970
2024,7,61,2812,APC,8971
2024,7,62,92,APC,8972
2024,7,64,4117,APC,8973
2024,7,65,5121,APC,8974
2024,7,66,6311,APC,8975
2024,7,67,2015,APC,8976
2024,7,68,1205,APC,8977
2024,7,70,4886,APC,8978
2024,7,73,960,APC,8979
2024,7,75,1686,APC,8980
2024,7,77,573,APC,8981
2024,7,78,4,APC,8982
2024,7,79,3257,APC,8983
2024,7,80,104,APC,8984
2024,7,84,1607,APC,8985
2024,7,88,767,APC,8986
2024,7,89,1425,APC,8987
2024,7,90,287,APC,8988
2024,7,92,168,APC,8989
2024,7,93,1012,APC,8990
2024,7,94,249,APC,8991
2024,7,95,350,APC,8992
2024,7,96,1004,APC,8993
2024,7,97,514,APC,8994
2024,7,98,536,APC,8995
2024,7,99,1031,APC,8996
2024,7,103,654,APC,8997
2024,7,104,2264,APC,8998
2024,7,105,931,APC,8999
2024,7,106,881,APC,9000
2024,7,107,699,APC,9001
2024,7,108,4322,APC,9002
2024,7,109,3181,APC,9003
2024,7,110,1448,APC,9004
2024,7,111,992,APC,9005
2024,7,112,587,APC,9006
2024,7,113,5253,APC,9007
2024,7,114,1396,APC,9008
2024,7,115,804,APC,9009
2024,7,117,1466,APC,9010
2024,7,118,264,APC,9011
2024,7,119,529,APC,9012
2024,7,120,231,APC,9013
2024,7,123,624,APC,9014
2024,7,124,1229,APC,9015
2024,7,125,1329,APC,9016
2024,7,126,438,APC,9017
2024,7,127,211,APC,9018
2024,7,128,295,APC,9019
2024,7,129,638,APC,9020
2024,7,130,379,APC,9021
2024,7,131,577,APC,9022
2024,7,132,293,APC,9023
2024,7,133,53,APC,9024
2024,7,135,701,APC,9025
2024,7,139,319,APC,9026
2024,7,150,22,APC,9027
2024,7,201,84,APC,9028
2024,7,204,121,APC,9029
2024,7,206,87,APC,9030
2024,7,310,257,APC,9031
2024,7,311,155,APC,9032
2024,8,1,2198,APC,9050
2024,8,2,3815,APC,9051
2024,8,3,6657,APC,9052
2024,8,4,5129,APC,9053
2024,8,5,1820,APC,9054
2024,8,6,3656,APC,9055
2024,8,7,4275,APC,9056
2024,8,8,946,APC,9057
2024,8,9,2885,APC,9058
2024,8,12,1744,APC,9063
2024,8,14,4302,APC,9065
2024,8,16,5033,APC,9067
2024,8,17,6411,APC,9068
2024,8,18,9104,APC,9069
2024,8,19,811,APC,9070
2024,8,20,2906,APC,9071
2024,8,21,9405,APC,9072
2024,8,22,2794,APC,9073
2024,8,23,10927,APC,9074
2024,8,24,1150,APC,9075
2024,8,25,3186,APC,9076
2024,8,26,7032,APC,9077
2024,8,27,2400,APC,9078
2024,8,28,1043,APC,9079
2024,8,29,2503,APC,9080
2024,8,30,1041,APC,9081
2024,8,31,3523,APC,9082
2024,8,32,3117,APC,9083
2024,8,33,8161,APC,9084
2024,8,35,94,APC,9086
2024,8,37,2575,APC,9088
2024,8,38,2486,APC,9089
2024,8,39,1597,APC,9090
2024,8,40,6279,APC,9091
2024,8,42,9023,APC,9092
2024,8,43,2037,APC,9093
2024,8,44,2484,APC,9094
2024,8,45,4466,APC,9095
2024,8,46,3318,APC,9096
2024,8,47,12599,APC,9097
2024,8,48,5488,APC,9098
2024,8,49,3269,APC,9099
2024,8,50,1551,APC,9100
2024,8,52,8682,APC,9101
2024,8,53,1412,APC,9102
2024,8,54,5711,APC,9103
2024,8,55,3116,APC,9104
2024,8,56,6695,APC,9105
2024,8,57,6786,APC,9106
2024,8,58,4663,APC,9107
2024,8,59,2795,APC,9108
2024,8,60,7998,APC,9109
2024,8,61,2944,APC,9110
2024,8,62,107,APC,9111
2024,8,64,4185,APC,9112
2024,8,65,5459,APC,9113
2024,8,66,6554,APC,9114
2024,8,67,2279,APC,9115
2024,8,68,1264,APC,9116
2024,8,70,5153,APC,9117
2024,8,73,1040,APC,9118
2024,8,75,1726,APC,9119
2024,8,77,589,APC,9120
2024,8,78,4,APC,9121
2024,8,79,3323,APC,9122
2024,8,80,107,APC,9123
2024,8,84,1863,APC,9124
2024,8,88,986,APC,9125
2024,8,89,1496,APC,9126
2024,8,90,300,APC,9127
2024,8,92,164,APC,9128
2024,8,93,1020,APC,9129
2024,8,94,260,APC,9130
2024,8,95,360,APC,9131
2024,8,96,1006,APC,9132
2024,8,97,529,APC,9133
2024,8,98,565,APC,9134
2024,8,99,1041,APC,9135
2024,8,103,662,APC,9136
2024,8,104,2395,APC,9137
2024,8,105,911,APC,9138
2024,8,106,825,APC,9139
2024,8,107,720,APC,9140
2024,8,108,4276,APC,9141
2024,8,109,3418,APC,9142
2024,8,110,1482,APC,9143
2024,8,111,1050,APC,9144
2024,8,112,671,APC,9145
2024,8,113,5269,APC,9146
2024,8,114,1422,APC,9147
2024,8,115,838,APC,9148
2024,8,117,1473,APC,9149
2024,8,118,290,APC,9150
2024,8,119,559,APC,9151
2024,8,120,255,APC,9152
2024,8,123,639,APC,9153
2024,8,124,1236,APC,9154
2024,8,125,1381,APC,9155
2024,8,126,432,APC,9156
2024,8,127,208,APC,9157
2024,8,128,299,APC,9158
2024,8,129,637,APC,9159
2024,8,130,393,APC,9160
2024,8,131,580,APC,9161
2024,8,132,290,APC,9162
2024,8,133,56,APC,9163
2024,8,135,703,APC,9164
2024,8,139,306,APC,9165
2024,8,150,19,APC,9166
2024,8,201,55,APC,9167
2024,8,204,102,APC,9168
2024,8,206,79,APC,9169
2024,8,310,263,APC,9170
2024,8,311,160,APC,9171
2024,9,1,2742,APC,9189
2024,9,2,4755,APC,9190
2024,9,3,8100,APC,9191
2024,9,4,6148,APC,9192
2024,9,5,2322,APC,9193
2024,9,6,4644,APC,9194
2024,9,7,4889,APC,9195
2024,9,8,1379,APC,9196
2024,9,9,3551,APC,9197
2024,9,12,1939,APC,9202
2024,9,14,5181,APC,9204
2024,9,16,6124,APC,9206
2024,9,17,6706,APC,9207
2024,9,18,11561,APC,9208
2024,9,19,1076,APC,9209
2024,9,20,3551,APC,9210
2024,9,21,10197,APC,9211
2024,9,22,2998,APC,9212
2024,9,23,12775,APC,9213
2024,9,24,1453,APC,9214
2024,9,25,3859,APC,9215
2024,9,26,9114,APC,9216
2024,9,27,3160,APC,9217
2024,9,28,1632,APC,9218
2024,9,29,3015,APC,9219
2024,9,30,1245,APC,9220
2024,9,31,4184,APC,9221
2024,9,32,4019,APC,9222
2024,9,33,9252,APC,9223
2024,9,35,114,APC,9225
2024,9,37,2753,APC,9227
2024,9,38,2549,APC,9228
2024,9,39,2143,APC,9229
2024,9,40,7442,APC,9230
2024,9,42,9564,APC,9231
2024,9,43,2772,APC,9232
2024,9,44,2633,APC,9233
2024,9,45,5117,APC,9234
2024,9,46,4010,APC,9235
2024,9,47,14445,APC,9236
2024,9,48,6056,APC,9237
2024,9,49,3709,APC,9238
2024,9,50,1701,APC,9239
2024,9,52,9805,APC,9240
2024,9,53,1919,APC,9241
2024,9,54,7007,APC,9242
2024,9,55,3486,APC,9243
2024,9,56,8837,APC,9244
2024,9,57,8127,APC,9245
2024,9,58,6023,APC,9246
2024,9,59,3780,APC,9247
2024,9,60,9549,APC,9248
2024,9,61,3363,APC,9249
2024,9,62,105,APC,9250
2024,9,64,5659,APC,9251
2024,9,65,6725,APC,9252
2024,9,66,7841,APC,9253
2024,9,67,3922,APC,9254
2024,9,68,1385,APC,9255
2024,9,70,7631,APC,9256
2024,9,73,1674,APC,9257
2024,9,75,2183,APC,9258
2024,9,77,817,APC,9259
2024,9,78,5,APC,9260
2024,9,79,4659,APC,9261
2024,9,80,91,APC,9262
2024,9,84,2837,APC,9263
2024,9,88,1693,APC,9264
2024,9,89,1766,APC,9265
2024,9,90,308,APC,9266
2024,9,92,173,APC,9267
2024,9,93,1052,APC,9268
2024,9,94,330,APC,9269
2024,9,95,359,APC,9270
2024,9,96,1120,APC,9271
2024,9,97,499,APC,9272
2024,9,98,591,APC,9273
2024,9,99,1044,APC,9274
2024,9,103,808,APC,9275
2024,9,104,2683,APC,9276
2024,9,105,1014,APC,9277
2024,9,106,964,APC,9278
2024,9,107,1035,APC,9279
2024,9,108,4744,APC,9280
2024,9,109,3659,APC,9281
2024,9,110,1751,APC,9282
2024,9,111,1349,APC,9283
2024,9,112,872,APC,9284
2024,9,113,6049,APC,9285
2024,9,114,1620,APC,9286
2024,9,115,1177,APC,9287
2024,9,117,1715,APC,9288
2024,9,118,364,APC,9289
2024,9,119,624,APC,9290
2024,9,120,359,APC,9291
2024,9,123,629,APC,9292
2024,9,124,1195,APC,9293
2024,9,125,1387,APC,9294
2024,9,126,473,APC,9295
2024,9,127,218,APC,9296
2024,9,128,300,APC,9297
2024,9,129,709,APC,9298
2024,9,130,443,APC,9299
2024,9,131,590,APC,9300
2024,9,132,290,APC,9301
2024,9,133,58,APC,9302
2024,9,135,746,APC,9303
2024,9,139,323,APC,9304
2024,9,150,22,APC,9305
2024,9,201,55,APC,9306
2024,9,204,134,APC,9307
2024,9,206,86,APC,9308
2024,9,310,274,APC,9309
2024,9,311,190,APC,9310
2024,10,1,2702,APC,9328
2024,10,2,4755,APC,9329
2024,10,3,7984,APC,9330
2024,10,4,6202,APC,9331
2024,10,5,2331,APC,9332
2024,10,6,4736,APC,9333
2024,10,7,4935,APC,9334
2024,10,8,1312,APC,9335
2024,10,9,3665,APC,9336
2024,10,12,1907,APC,9341
2024,10,14,5017,APC,9343
2024,10,16,6034,APC,9345
2024,10,17,7039,APC,9346
2024,10,18,11757,APC,9347
2024,10,19,1097,APC,9348
2024,10,20,3525,APC,9349
2024,10,21,10255,APC,9350
2024,10,22,3218,APC,9351
2024,10,23,12932,APC,9352
2024,10,24,1484,APC,9353
2024,10,25,3977,APC,9354
2024,10,26,9012,APC,9355
2024,10,27,3154,APC,9356
2024,10,28,1621,APC,9357
2024,10,29,3388,APC,9358
2024,10,30,1225,APC,9359
2024,10,31,4076,APC,9360
2024,10,32,3976,APC,9361
2024,10,33,9303,APC,9362
2024,10,35,115,APC,9364
2024,10,37,2737,APC,9366
2024,10,38,2574,APC,9367
2024,10,39,2155,APC,9368
2024,10,40,7429,APC,9369
2024,10,42,9670,APC,9370
2024,10,43,2803,APC,9371
2024,10,44,2653,APC,9372
2024,10,45,5196,APC,9373
2024,10,46,4245,APC,9374
2024,10,47,15030,APC,9375
2024,10,48,6256,APC,9376
2024,10,49,3783,APC,9377
2024,10,50,1724,APC,9378
2024,10,52,9850,APC,9379
2024,10,53,1985,APC,9380
2024,10,54,7167,APC,9381
2024,10,55,3428,APC,9382
2024,10,56,8606,APC,9383
2024,10,57,8166,APC,9384
2024,10,58,6120,APC,9385
2024,10,59,3745,APC,9386
2024,10,60,9908,APC,9387
2024,10,61,3462,APC,9388
2024,10,62,118,APC,9389
2024,10,64,5759,APC,9390
2024,10,65,6526,APC,9391
2024,10,66,7788,APC,9392
2024,10,67,3790,APC,9393
2024,10,68,1569,APC,9394
2024,10,70,7591,APC,9395
2024,10,73,1648,APC,9396
2024,10,75,2208,APC,9397
2024,10,77,758,APC,9398
2024,10,78,3,APC,9399
2024,10,79,4577,APC,9400
2024,10,80,111,APC,9401
2024,10,84,2799,APC,9402
2024,10,88,1676,APC,9403
2024,10,89,1782,APC,9404
2024,10,90,316,APC,9405
2024,10,92,172,APC,9406
2024,10,93,1041,APC,9407
2024,10,94,340,APC,9408
2024,10,95,377,APC,9409
2024,10,96,1143,APC,9410
2024,10,97,499,APC,9411
2024,10,98,598,APC,9412
2024,10,99,1086,APC,9413
2024,10,103,784,APC,9414
2024,10,104,2667,APC,9415
2024,10,105,990,APC,9416
2024,10,106,970,APC,9417
2024,10,107,879,APC,9418
2024,10,108,4817,APC,9419
2024,10,109,3766,APC,9420
2024,10,110,1767,APC,9421
2024,10,111,1341,APC,9422
2024,10,112,823,APC,9423
2024,10,113,6073,APC,9424
2024,10,114,1658,APC,9425
2024,10,115,1109,APC,9426
2024,10,117,1763,APC,9427
2024,10,118,361,APC,9428
2024,10,119,662,APC,9429
2024,10,120,374,APC,9430
2024,10,123,658,APC,9431
2024,10,124,1215,APC,9432
2024,10,125,1388,APC,9433
2024,10,126,501,APC,9434
2024,10,127,219,APC,9435
2024,10,128,321,APC,9436
2024,10,129,695,APC,9437
2024,10,130,459,APC,9438
2024,10,131,634,APC,9439
2024,10,132,283,APC,9440
2024,10,133,57,APC,9441
2024,10,135,768,APC,9442
2024,10,139,339,APC,9443
2024,10,150,24,APC,9444
2024,10,201,58,APC,9445
2024,10,204,130,APC,9446
2024,10,206,98,APC,9447
2024,10,310,282,APC,9448
2024,10,311,153,APC,9449
2024,11,1,2602,APC,9467
2024,11,2,4481,APC,9468
2024,11,3,7382,APC,9469
2024,11,4,5634,APC,9470
2024,11,5,2144,APC,9471
2024,11,6,4491,APC,9472
2024,11,7,4593,APC,9473
2024,11,8,1254,APC,9474
2024,11,9,3307,APC,9475
2024,11,12,1790,APC,9480
2024,11,14,4818,APC,9482
2024,11,16,5470,APC,9484
2024,11,17,6684,APC,9485
2024,11,18,10920,APC,9486
2024,11,19,1009,APC,9487
2024,11,20,3309,APC,9488
2024,11,21,9522,APC,9489
2024,11,22,3103,APC,9490
2024,11,23,12340,APC,9491
2024,11,24,1397,APC,9492
2024,11,25,3733,APC,9493
2024,11,26,8679,APC,9494
2024,11,27,2928,APC,9495
2024,11,28,1486,APC,9496
2024,11,29,3293,APC,9497
2024,11,30,1132,APC,9498
2024,11,31,3871,APC,9499
2024,11,32,3671,APC,9500
2024,11,33,8868,APC,9501
2024,11,35,120,APC,9503
2024,11,37,2614,APC,9505
2024,11,38,2288,APC,9506
2024,11,39,2045,APC,9507
2024,11,40,6855,APC,9508
2024,11,42,8993,APC,9509
2024,11,43,2414,APC,9510
2024,11,44,2334,APC,9511
2024,11,45,4850,APC,9512
2024,11,46,3833,APC,9513
2024,11,47,14698,APC,9514
2024,11,48,5808,APC,9515
2024,11,49,3564,APC,9516
2024,11,50,1626,APC,9517
2024,11,52,9224,APC,9518
2024,11,53,1806,APC,9519
2024,11,54,6709,APC,9520
2024,11,55,3302,APC,9521
2024,11,56,8229,APC,9522
2024,11,57,7833,APC,9523
2024,11,58,5717,APC,9524
2024,11,59,3572,APC,9525
2024,11,60,9376,APC,9526
2024,11,61,3239,APC,9527
2024,11,62,95,APC,9528
2024,11,64,5500,APC,9529
2024,11,65,6006,APC,9530
2024,11,66,7344,APC,9531
2024,11,67,3553,APC,9532
2024,11,68,1642,APC,9533
2024,11,70,7081,APC,9534
2024,11,73,1530,APC,9535
2024,11,75,1986,APC,9536
2024,11,77,739,APC,9537
2024,11,78,4,APC,9538
2024,11,79,4350,APC,9539
2024,11,80,121,APC,9540
2024,11,84,2686,APC,9541
2024,11,88,1529,APC,9542
2024,11,89,1604,APC,9543
2024,11,90,292,APC,9544
2024,11,92,170,APC,9545
2024,11,93,1046,APC,9546
2024,11,94,303,APC,9547
2024,11,95,365,APC,9548
2024,11,96,1054,APC,9549
2024,11,97,486,APC,9550
2024,11,98,576,APC,9551
2024,11,99,1031,APC,9552
2024,11,103,750,APC,9553
2024,11,104,2634,APC,9554
2024,11,105,951,APC,9555
2024,11,106,961,APC,9556
2024,11,107,995,APC,9557
2024,11,108,4805,APC,9558
2024,11,109,3678,APC,9559
2024,11,110,1696,APC,9560
2024,11,111,1285,APC,9561
2024,11,112,793,APC,9562
2024,11,113,5831,APC,9563
2024,11,114,1608,APC,9564
2024,11,115,1038,APC,9565
2024,11,117,1639,APC,9566
2024,11,118,340,APC,9567
2024,11,119,628,APC,9568
2024,11,120,363,APC,9569
2024,11,123,660,APC,9570
2024,11,124,1202,APC,9571
2024,11,125,1378,APC,9572
2024,11,126,468,APC,9573
2024,11,127,217,APC,9574
2024,11,128,311,APC,9575
2024,11,129,680,APC,9576
2024,11,130,415,APC,9577
2024,11,131,604,APC,9578
2024,11,132,274,APC,9579
2024,11,133,56,APC,9580
2024,11,135,742,APC,9581
2024,11,139,304,APC,9582
2024,11,150,24,APC,9583
2024,11,201,52,APC,9584
2024,11,204,142,APC,9585
2024,11,206,87,APC,9586
2024,11,310,305,APC,9587
2024,11,311,175,APC,9588
2024,12,1,2344,APC,9606
2024,12,2,4171,APC,9607
2024,12,3,6884,APC,9608
2024,12,4,5115,APC,9609
2024,12,5,1911,APC,9610
2024,12,6,4105,APC,9611
2024,12,7,4550,APC,9612
2024,12,8,1070,APC,9613
2024,12,9,3217,APC,9614
2024,12,12,1760,APC,9619
2024,12,14,4425,APC,9621
2024,12,16,4829,APC,9623
2024,12,17,6547,APC,9624
2024,12,18,10049,APC,9625
2024,12,19,894,APC,9626
2024,12,20,3020,APC,9627
2024,12,21,8586,APC,9628
2024,12,22,2941,APC,9629
2024,12,23,11421,APC,9630
2024,12,24,1258,APC,9631
2024,12,25,3519,APC,9632
2024,12,26,7618,APC,9633
2024,12,27,2829,APC,9634
2024,12,28,1290,APC,9635
2024,12,29,2952,APC,9636
2024,12,30,1028,APC,9637
2024,12,31,3485,APC,9638
2024,12,32,3373,APC,9639
2024,12,33,8288,APC,9640
2024,12,35,108,APC,9642
2024,12,37,2395,APC,9644
2024,12,38,2181,APC,9645
2024,12,39,1827,APC,9646
2024,12,40,6566,APC,9647
2024,12,42,8259,APC,9648
2024,12,43,2061,APC,9649
2024,12,44,2209,APC,9650
2024,12,45,4603,APC,9651
2024,12,46,3444,APC,9652
2024,12,47,13780,APC,9653
2024,12,48,5499,APC,9654
2024,12,49,3218,APC,9655
2024,12,50,1487,APC,9656
2024,12,52,8241,APC,9657
2024,12,53,1630,APC,9658
2024,12,54,6234,APC,9659
2024,12,55,3149,APC,9660
2024,12,56,7787,APC,9661
2024,12,57,7098,APC,9662
2024,12,58,5107,APC,9663
2024,12,59,3156,APC,9664
2024,12,60,8417,APC,9665
2024,12,61,2892,APC,9666
2024,12,62,100,APC,9667
2024,12,64,4879,APC,9668
2024,12,65,5445,APC,9669
2024,12,66,6453,APC,9670
2024,12,67,3064,APC,9671
2024,12,68,1546,APC,9672
2024,12,70,6140,APC,9673
2024,12,73,1397,APC,9674
2024,12,75,1751,APC,9675
2024,12,77,647,APC,9676
2024,12,78,2,APC,9677
2024,12,79,3941,APC,9678
2024,12,80,87,APC,9679
2024,12,84,2381,APC,9680
2024,12,88,1293,APC,9681
2024,12,89,1524,APC,9682
2024,12,90,284,APC,9683
2024,12,92,163,APC,9684
2024,12,93,935,APC,9685
2024,12,94,244,APC,9686
2024,12,95,307,APC,9687
2024,12,96,918,APC,9688
2024,12,97,450,APC,9689
2024,12,98,511,APC,9690
2024,12,99,934,APC,9691
2024,12,103,651,APC,9692
2024,12,104,2278,APC,9693
2024,12,105,887,APC,9694
2024,12,106,910,APC,9695
2024,12,107,851,APC,9696
2024,12,108,4353,APC,9697
2024,12,109,3348,APC,9698
2024,12,110,1568,APC,9699
2024,12,111,1123,APC,9700
2024,12,112,568,APC,9701
2024,12,113,5252,APC,9702
2024,12,114,1382,APC,9703
2024,12,115,907,APC,9704
2024,12,117,1478,APC,9705
2024,12,118,258,APC,9706
2024,12,119,564,APC,9707
2024,12,120,323,APC,9708
2024,12,123,671,APC,9709
2024,12,124,1155,APC,9710
2024,12,125,1314,APC,9711
2024,12,126,435,APC,9712
2024,12,127,199,APC,9713
2024,12,128,268,APC,9714
2024,12,129,617,APC,9715
2024,12,130,357,APC,9716
2024,12,131,544,APC,9717
2024,12,132,257,APC,9718
2024,12,133,44,APC,9719
2024,12,135,670,APC,9720
2024,12,139,269,APC,9721
2024,12,150,19,APC,9722
2024,12,201,47,APC,9723
2024,12,204,91,APC,9724
2024,12,206,78,APC,9725
2024,12,310,270,APC,9726
2024,12,311,134,APC,9727
2025,1,1,2311,APC,9745
2025,1,2,4269,APC,9746
2025,1,3,7317,APC,9747
2025,1,4,5308,APC,9748
2025,1,5,2038,APC,9749
2025,1,6,4303,APC,9750
2025,1,7,4690,APC,9751
2025,1,8,1044,APC,9752
2025,1,9,3334,APC,9753
2025,1,12,1848,APC,9758
2025,1,14,4208,APC,9760
2025,1,16,5023,APC,9762
2025,1,17,6852,APC,9763
2025,1,18,10186,APC,9764
2025,1,19,906,APC,9765
2025,1,20,2912,APC,9766
2025,1,21,9027,APC,9767
2025,1,22,2789,APC,9768
2025,1,23,11419,APC,9769
2025,1,24,1280,APC,9770
2025,1,25,3425,APC,9771
2025,1,26,7888,APC,9772
2025,1,27,2920,APC,9773
2025,1,28,1366,APC,9774
2025,1,29,3226,APC,9775
2025,1,30,1094,APC,9776
2025,1,31,3489,APC,9777
2025,1,32,3795,APC,9778
2025,1,33,8582,APC,9779
2025,1,35,102,APC,9781
2025,1,37,2286,APC,9783
2025,1,38,2111,APC,9784
2025,1,39,1965,APC,9785
2025,1,40,6934,APC,9786
2025,1,42,8971,APC,9787
2025,1,43,2348,APC,9788
2025,1,44,2257,APC,9789
2025,1,45,4376,APC,9790
2025,1,46,3598,APC,9791
2025,1,47,13635,APC,9792
2025,1,48,5622,APC,9793
2025,1,49,3705,APC,9794
2025,1,50,1445,APC,9795
2025,1,52,8257,APC,9796
2025,1,53,1718,APC,9797
2025,1,54,6377,APC,9798
2025,1,55,3030,APC,9799
2025,1,56,7996,APC,9800
2025,1,57,7163,APC,9801
2025,1,58,5010,APC,9802
2025,1,59,3226,APC,9803
2025,1,60,8410,APC,9804
2025,1,61,3035,APC,9805
2025,1,62,114,APC,9806
2025,1,64,4959,APC,9807
2025,1,65,5341,APC,9808
2025,1,66,6868,APC,9809
2025,1,67,3141,APC,9810
2025,1,68,1290,APC,9811
2025,1,70,6420,APC,9812
2025,1,73,1441,APC,9813
2025,1,75,1832,APC,9814
2025,1,77,663,APC,9815
2025,1,78,3,APC,9816
2025,1,79,4172,APC,9817
2025,1,80,102,APC,9818
2025,1,84,2439,APC,9819
2025,1,88,1447,APC,9820
2025,1,89,1516,APC,9821
2025,1,90,261,APC,9822
2025,1,92,143,APC,9823
2025,1,93,886,APC,9824
2025,1,94,232,APC,9825
2025,1,95,276,APC,9826
2025,1,96,895,APC,9827
2025,1,97,430,APC,9828
2025,1,98,508,APC,9829
2025,1,99,853,APC,9830
2025,1,103,626,APC,9831
2025,1,104,2171,APC,9832
2025,1,105,812,APC,9833
2025,1,106,848,APC,9834
2025,1,107,855,APC,9835
2025,1,108,4239,APC,9836
2025,1,109,3107,APC,9837
2025,1,110,1477,APC,9838
2025,1,111,1139,APC,9839
2025,1,112,652,APC,9840
2025,1,113,5111,APC,9841
2025,1,114,1351,APC,9842
2025,1,115,940,APC,9843
2025,1,117,1477,APC,9844
2025,1,118,280,APC,9845
2025,1,119,540,APC,9846
2025,1,120,309,APC,9847
2025,1,123,557,APC,9848
2025,1,124,1076,APC,9849
2025,1,125,1190,APC,9850
2025,1,126,414,APC,9851
2025,1,127,180,APC,9852
2025,1,128,242,APC,9853
2025,1,129,557,APC,9854
2025,1,130,327,APC,9855
2025,1,131,507,APC,9856
2025,1,132,244,APC,9857
2025,1,133,44,APC,9858
2025,1,135,647,APC,9859
2025,1,139,267,APC,9860
2025,1,150,19,APC,9861
2025,1,201,50,APC,9862
2025,1,204,99,APC,9863
2025,1,206,76,APC,9864
